日期,ID,金額
2018/4/14,A0380,713
2018/10/9,A0763,1147
2018/3/3,A0431,1051
2018/10/16,A1338,935
2018/9/19,A0883,711
2018/2/2,A0495,828
2018/1/16,A0462,874
2018/8/27,A0493,1125
2018/3/3,A0587,1054
2018/7/1,A1357,963
2018/6/26,A0660,910
2018/3/22,A0464,864
2018/11/24,A0643,818
2018/10/2,A0852,1096
2018/5/13,A1292,879
2018/2/17,A0513,700
2018/12/26,A1064,732
2018/11/7,A0747,1181
2018/11/13,A0576,1155
2018/7/27,A0357,731
2018/7/12,A0906,852
2018/6/14,A1100,1114
2018/1/26,A1101,928
2018/2/10,A0495,1009
2018/4/3,A1390,1137
2018/12/5,A1286,1135
2018/10/21,A1381,1181
2018/8/31,A0693,1199
2018/11/16,A0515,1152
2018/5/1,A0513,1156
2018/4/21,A1230,931
2018/11/15,A1292,863
2018/3/25,A1225,764
2018/9/21,A0761,701
2018/9/11,A0696,1164
2018/10/7,A0897,911
2018/12/12,A1228,1173
2018/8/1,A0493,934
2018/3/8,A1212,1024
2018/5/29,A0869,795
2018/8/10,A1120,957
2018/12/31,A1307,1037
2018/9/29,A0716,853
2018/5/24,A1092,710
2018/5/16,A0808,943
2018/9/16,A0880,982
2018/4/8,A1297,711
2018/2/16,A1316,1088
2018/7/31,A0893,1025
2018/10/13,A1387,1066
2018/9/28,A1334,782
2018/9/5,A1320,1153
2018/9/15,A0480,858
2018/2/18,A1153,1092
2018/7/16,A0629,1030
2018/2/15,A0798,1074
2018/12/17,A1181,1002
2018/8/23,A1353,1127
2018/6/21,A0836,1102
2018/5/1,A0696,778
2018/2/17,A0531,1059
2018/3/16,A1388,1090
2018/6/20,A1255,729
2018/6/6,A1204,868
2018/7/11,A0906,959
2018/3/13,A0412,1162
2018/9/2,A1412,1016
2018/9/30,A0944,814
2018/11/1,A1054,812
2018/10/22,A0724,1014
2018/1/10,A0369,825
2018/11/8,A0824,837
2018/9/30,A0459,844
2018/6/5,A1002,723
2018/10/18,A0738,767
2018/6/27,A1277,1123
2018/5/29,A0431,743
2018/7/15,A1362,1056
2018/1/13,A1076,1125
2018/12/29,A1307,746
2018/1/28,A1167,1068
2018/10/30,A1055,1199
2018/7/4,A1163,793
2018/7/9,A0350,897
2018/11/6,A0982,1173
2018/3/9,A0603,1199
2018/11/29,A0452,1138
2018/5/19,A0375,1145
2018/4/2,A0458,804
2018/2/22,A1413,841
2018/4/7,A0922,756
2018/4/25,A1089,1009
2018/5/3,A0944,727
2018/8/2,A0574,991
2018/5/18,A0716,1057
2018/2/24,A1055,951
2018/10/24,A1413,1183
2018/4/7,A0436,792
2018/12/15,A0387,771
2018/6/28,A1225,994
2018/2/24,A0927,835
2018/9/18,A0552,1076
2018/4/4,A1285,1116
2018/6/2,A1163,728
2018/6/26,A0731,744
2018/1/27,A1162,1099
2018/9/26,A0830,1021
2018/7/18,A0422,1157
2018/8/20,A0852,889
2018/2/26,A0696,872
2018/1/22,A0415,967
2018/5/7,A0574,1167
2018/4/10,A1212,916
2018/4/2,A1353,1070
2018/1/7,A0815,850
2018/4/20,A0515,1008
2018/4/30,A0990,1104
2018/4/8,A0412,1071
2018/6/1,A0800,1021
2018/9/24,A1332,760
2018/7/29,A1065,831
2018/3/21,A0795,747
2018/12/9,A1387,1136
2018/6/23,A0350,1133
2018/6/27,A1100,880
2018/12/31,A1388,919
2018/5/4,A0670,830
2018/12/25,A0473,882
2018/3/29,A0927,1181
2018/2/21,A1216,870
2018/5/22,A0496,728
2018/8/31,A1343,823
2018/11/26,A1232,1113
2018/1/20,A1142,1121
2018/1/3,A1135,911
2018/3/25,A1142,1049
2018/5/28,A0892,1157
2018/4/17,A0763,1050
2018/7/9,A0907,753
2018/10/3,A1100,700
2018/7/6,A1161,954
2018/6/15,A1260,1048
2018/7/24,A0690,1147
2018/9/24,A1103,823
2018/1/14,A0371,917
2018/3/27,A0399,715
2018/3/26,A1146,867
2018/6/2,A0528,839
2018/11/13,A1144,765
2018/7/5,A0961,925
2018/9/11,A1164,1103
2018/12/4,A1255,1081
2018/2/14,A1297,839
2018/10/28,A1323,1001
2018/5/30,A0987,799
2018/8/24,A1299,1028
2018/7/29,A1193,931
2018/6/4,A1225,754
2018/3/15,A0846,880
2018/3/13,A0512,917
2018/5/27,A0816,868
2018/6/10,A0684,781
2018/7/16,A1129,1099
2018/4/17,A1290,1164
2018/6/16,A0943,854
2018/8/10,A0943,1047
2018/6/3,A1085,899
2018/6/23,A0528,983
2018/4/15,A0480,1074
2018/6/12,A1208,755
2018/2/23,A1067,804
2018/7/14,A0821,736
2018/2/18,A1193,1050
2018/10/30,A0552,919
2018/1/7,A1420,726
2018/4/17,A0946,907
2018/2/8,A0994,1180
2018/4/28,A0801,1095
2018/10/7,A1100,807
2018/10/22,A1050,1037
2018/11/16,A1343,945
2018/3/16,A0907,749
2018/7/8,A0945,740
2018/5/2,A1329,956
2018/1/8,A1135,1072
2018/4/17,A0350,1071
2018/11/7,A0444,1041
2018/3/6,A0819,826
2018/6/16,A1067,826
2018/7/24,A1089,1185
2018/3/23,A0607,1193
2018/11/2,A0771,784
2018/8/31,A0693,883
2018/6/29,A0610,1091
2018/2/7,A0504,751
2018/1/31,A0452,980
2018/5/5,A0496,800
2018/11/20,A1064,1017
2018/2/11,A0760,959
2018/11/3,A0764,1048
2018/6/14,A0845,1174
2018/11/2,A0529,1101
2018/1/10,A0771,873
2018/4/23,A0531,1059
2018/6/20,A0801,893
2018/12/5,A1181,1042
2018/11/4,A1345,1161
2018/6/9,A0907,795
2018/6/18,A1416,843
2018/5/25,A0927,768
2018/9/10,A0945,848
2018/11/5,A1139,1185
2018/5/11,A0945,829
2018/7/18,A0744,805
2018/4/19,A0944,796
2018/10/23,A0587,823
2018/4/19,A0824,1146
2018/7/8,A1139,1081
2018/5/14,A1254,1149
2018/3/11,A0747,1108
2018/10/25,A1120,759
2018/10/18,A1419,1112
2018/10/5,A0616,1089
2018/3/23,A0445,925
2018/11/26,A0610,1010
2018/8/25,A0846,761
2018/1/16,A0743,1189
2018/12/23,A0493,871
2018/9/22,A1009,1145
2018/4/13,A1271,831
2018/8/26,A0811,919
2018/7/31,A0762,866
2018/11/29,A0415,920
2018/6/6,A0826,922
2018/9/16,A1345,822
2018/10/22,A0801,1024
2018/5/30,A0559,845
2018/9/26,A1254,923
2018/10/13,A0824,1182
2018/2/18,A1337,854
2018/8/18,A1067,755
2018/7/23,A1100,863
2018/11/28,A0993,1157
2018/8/13,A1188,749
2018/9/17,A0792,868
2018/9/11,A1232,815
2018/3/4,A0503,1061
2018/5/31,A0743,808
2018/10/27,A0785,805
2018/9/4,A1307,912
2018/3/6,A0761,919
2018/8/31,A0862,1016
2018/10/28,A1164,848
2018/11/1,A0428,1123
2018/4/12,A1187,751
2018/9/8,A1020,795
2018/5/3,A0426,1009
2018/4/6,A1058,1030
2018/12/16,A0695,951
2018/2/23,A1282,863
2018/11/10,A1197,741
2018/10/3,A1332,1011
2018/8/9,A1163,769
2018/10/3,A0994,999
2018/10/12,A0643,1090
2018/12/9,A1092,947
2018/11/27,A0749,1140
2018/2/26,A1135,1091
2018/11/14,A1311,950
2018/11/30,A0943,765
2018/5/31,A1065,750
2018/5/9,A1290,931
2018/3/13,A0519,704
2018/2/17,A0881,1120
2018/2/8,A0994,1043
2018/2/15,A1255,805
2018/1/29,A0369,771
2018/6/15,A1130,1067
2018/12/16,A1332,971
2018/2/23,A1202,1016
2018/5/1,A0903,790
2018/5/15,A0462,847
2018/10/28,A1130,1125
2018/12/31,A1323,823
2018/9/1,A0593,964
2018/1/27,A1230,954
2018/11/26,A0963,777
2018/2/23,A0835,1027
2018/6/3,A0798,1196
2018/2/8,A0505,751
2018/4/7,A0464,1129
2018/7/15,A0824,883
2018/5/6,A0933,965
2018/4/3,A1265,961
2018/8/10,A0616,747
2018/9/29,A1388,1088
2018/8/3,A0552,1140
2018/5/29,A0922,949
2018/9/18,A0515,708
2018/7/9,A0703,1191
2018/5/8,A1009,836
2018/7/26,A0994,894
2018/10/12,A1120,736
2018/12/23,A0503,825
2018/7/9,A1360,901
2018/9/26,A0943,982
2018/7/20,A1277,1105
2018/12/30,A0815,784
2018/9/26,A0824,1078
2018/8/11,A0852,748
2018/2/6,A0800,807
2018/6/19,A1212,1109
2018/10/20,A1286,1131
2018/7/24,A0887,1152
2018/9/23,A1003,1060
2018/2/27,A0387,1138
2018/4/15,A0576,790
2018/4/27,A1353,1000
2018/5/4,A0576,1043
2018/5/5,A0990,823
2018/7/12,A0497,832
2018/7/11,A1334,797
2018/4/3,A1204,808
2018/1/13,A0399,712
2018/9/15,A1055,700
2018/9/7,A0811,1111
2018/2/19,A1076,1021
2018/7/31,A1367,791
2018/7/4,A0542,1122
2018/10/11,A0593,775
2018/8/19,A1348,1175
2018/12/10,A1226,1107
2018/9/13,A1416,1020
2018/9/5,A1124,1156
2018/4/3,A0933,1168
2018/7/24,A0593,1199
2018/12/6,A1065,926
2018/10/26,A0419,1144
2018/5/23,A1161,875
2018/10/2,A0399,1147
2018/10/1,A0506,789
2018/3/7,A1064,728
2018/3/11,A1144,812
2018/3/17,A0514,737
2018/6/11,A0578,1028
2018/3/26,A0493,933
2018/5/30,A1153,858
2018/7/14,A1030,998
2018/9/21,A1254,1105
2018/12/4,A1255,832
2018/8/15,A0512,1136
2018/2/1,A0792,821
2018/5/10,A0471,994
2018/10/16,A1254,778
2018/11/5,A1334,784
2018/2/23,A0578,992
2018/7/14,A0589,928
2018/3/13,A1014,980
2018/7/19,A1255,714
2018/3/9,A1416,702
2018/6/27,A0693,815
2018/5/8,A0897,1111
2018/4/8,A0528,965
2018/2/14,A0731,1196
2018/12/9,A0738,867
2018/1/2,A1323,1196
2018/10/2,A1387,794
2018/1/4,A0798,1073
2018/4/7,A1216,858
2018/6/1,A0906,1180
2018/11/10,A0945,794
2018/6/30,A1329,1155
2018/2/6,A1370,760
2018/7/30,A1278,893
2018/7/17,A0630,1069
2018/3/7,A0431,893
2018/3/3,A1100,1074
2018/5/4,A0515,949
2018/6/21,A0380,712
2018/10/26,A0937,790
2018/6/1,A0377,821
2018/8/8,A0819,1127
2018/5/3,A0665,729
2018/10/21,A0377,924
2018/10/20,A1297,886
2018/11/28,A0408,1157
2018/4/15,A0881,1071
2018/6/18,A0576,1082
2018/11/17,A0961,762
2018/8/14,A0641,1191
2018/8/21,A0934,841
2018/8/26,A1100,1038
2018/12/5,A1193,1143
2018/11/12,A0747,1071
2018/10/27,A0673,905
2018/7/14,A0862,801
2019/1/1,A1062,999
2018/1/27,A0830,989
2018/2/8,A0495,735
2018/2/23,A1002,876
2018/8/9,A1362,761
2018/11/22,A1100,1195
2018/5/5,A0493,911
2018/3/7,A1357,929
2018/10/22,A0808,1128
2018/9/29,A1089,1022
2018/8/2,A1214,987
2018/12/5,A0842,1102
2018/3/3,A0673,1117
2018/1/26,A0819,1034
2018/5/19,A0977,1060
2018/2/27,A0352,816
2018/12/26,A0350,1172
2018/2/12,A1282,1104
2018/5/21,A0574,778
2018/12/29,A0655,763
2018/2/25,A0990,814
2018/9/27,A1228,1164
2018/5/23,A0771,752
2018/11/3,A1116,1101
2018/7/23,A0385,1174
2018/8/20,A0811,929
2018/12/16,A0686,766
2018/11/10,A0529,856
2018/4/29,A0587,984
2018/9/26,A0659,1119
2018/8/18,A0428,869
2018/4/20,A1124,1133
2018/2/1,A0852,972
2018/6/10,A0408,1140
2018/5/13,A1065,831
2018/2/28,A0953,1005
2018/10/10,A0836,997
2018/1/19,A1089,1088
2018/2/22,A0522,1105
2018/6/9,A1260,1135
2018/6/2,A1409,1192
2018/12/26,A0495,828
2018/6/16,A0760,896
2018/12/21,A0497,803
2018/2/6,A0513,1153
2018/8/15,A0673,911
2018/11/14,A1167,1021
2018/3/15,A0552,1036
2018/1/9,A1236,881
2018/8/13,A0982,929
2018/4/8,A1029,760
2018/2/1,A1003,818
2018/3/23,A1068,1039
2018/11/27,A1232,820
2018/6/28,A1176,787
2018/11/20,A1014,1022
2018/3/14,A0414,1066
2018/9/27,A1307,1064
2018/11/24,A0445,736
2018/7/17,A0587,1188
2018/8/20,A0942,997
2018/3/19,A1030,790
2018/6/29,A1299,986
2018/4/20,A1413,979
2018/10/15,A0978,1190
2018/11/3,A0431,897
2018/1/16,A0495,993
2018/3/7,A1408,896
2018/8/13,A0792,1144
2018/12/5,A0458,744
2018/4/22,A0375,1053
2018/12/27,A1120,1140
2018/6/18,A0695,809
2018/2/26,A0716,994
2018/3/8,A1202,1087
2018/10/30,A0738,978
2018/8/3,A0438,829
2018/6/10,A0893,716
2018/10/21,A1311,812
2018/6/12,A0412,1168
2018/7/11,A0601,798
2018/12/12,A0630,867
2018/2/23,A0463,934
2018/12/25,A0414,708
2018/9/10,A0686,1095
2018/10/3,A0380,956
2018/10/6,A0429,1162
2018/4/11,A0994,845
2018/1/16,A0377,1194
2018/1/4,A0880,1185
2018/1/2,A1055,834
2018/11/28,A1240,1020
2018/11/24,A1381,1181
2018/10/26,A1313,1137
2018/1/22,A1064,720
2018/9/25,A0781,765
2018/10/4,A0846,773
2018/2/25,A1178,731
2018/6/9,A0428,804
2018/4/13,A1360,1170
2018/3/28,A1357,822
2018/2/16,A0880,731
2018/12/14,A0916,1104
2018/4/30,A1381,1096
2018/9/21,A1003,1046
2018/9/26,A1062,886
2018/3/7,A1139,960
2018/1/27,A0771,1191
2018/3/15,A1020,966
2018/8/31,A0679,777
2018/10/16,A0601,846
2018/6/2,A1311,742
2018/3/1,A1120,877
2018/7/27,A0380,1194
2018/2/27,A0375,1061
2018/11/9,A0952,711
2018/9/10,A1036,825
2018/1/24,A0452,827
2018/1/29,A0552,1047
2018/12/27,A0987,851
2018/10/4,A0903,773
2018/8/9,A0720,778
2018/8/7,A0436,738
2018/1/3,A1306,1014
2018/6/23,A0643,953
2018/8/3,A0412,785
2018/5/24,A0997,762
2018/12/28,A0853,891
2018/11/25,A0660,1165
2018/3/9,A0557,1120
2018/6/13,A0943,763
2018/2/3,A1413,1013
2018/4/7,A1153,744
2018/1/21,A0593,1127
2018/5/16,A0470,1006
2018/8/1,A0862,736
2018/6/4,A0930,1053
2018/4/1,A0808,1098
2018/8/17,A1181,1037
2018/4/21,A1403,1188
2018/6/4,A0582,850
2018/7/8,A1403,728
2018/8/16,A0892,1153
2018/7/29,A1181,832
2018/1/14,A0665,1013
2018/11/3,A1020,891
2018/1/25,A0708,758
2018/1/11,A1232,824
2018/9/2,A0965,1030
2018/9/7,A0557,1160
2018/1/12,A0942,962
2018/1/9,A1316,826
2018/4/6,A0720,973
2018/11/17,A0916,775
2018/11/13,A1029,1107
2018/3/19,A0771,956
2018/12/21,A1142,1144
2018/4/4,A0684,1081
2018/6/29,A1130,751
2018/3/23,A0471,900
2018/2/7,A0519,1045
2018/10/6,A0781,1183
2018/12/6,A1353,1007
2018/7/17,A1110,921
2018/8/24,A0785,935
2018/12/19,A1228,1153
2018/9/15,A0845,908
2018/2/20,A1092,1147
2018/11/30,A1146,758
2018/8/29,A1003,743
2018/12/12,A0593,1043
2018/2/10,A1297,739
2018/12/21,A0630,799
2018/6/20,A0801,1124
2018/8/12,A1135,1171
2018/6/4,A0785,959
2018/12/8,A0771,754
2019/1/1,A1362,709
2018/5/5,A0907,983
2018/12/11,A0922,754
2018/6/13,A1020,705
2018/10/11,A1036,1174
2018/6/21,A1142,1188
2018/7/14,A1159,983
2018/2/7,A0530,1103
2018/6/28,A1009,949
2018/10/28,A0514,1093
2018/7/12,A0701,1138
2018/6/23,A0852,1046
2018/6/13,A0629,942
2018/3/28,A1313,819
2018/9/9,A0445,1009
2018/1/13,A1337,715
2018/6/2,A0660,743
2018/9/27,A1329,1102
2018/1/19,A0357,923
2018/1/23,A1167,748
2018/7/5,A1282,1055
2018/12/30,A0763,871
2018/1/31,A0436,834
2018/5/17,A0963,983
2018/9/30,A0781,806
2018/4/29,A1007,747
2018/10/27,A1345,835
2018/8/2,A0744,1060
2018/4/11,A1162,1170
2018/5/27,A1348,1060
2018/8/23,A1362,1028
2018/7/9,A1332,808
2018/5/7,A0835,778
2018/12/2,A1161,708
2018/10/27,A0997,1146
2018/6/7,A0583,958
2018/4/21,A1390,875
2018/4/2,A1311,958
2018/4/2,A0616,782
2018/5/19,A1257,804
2018/3/27,A0419,817
2018/1/31,A1167,861
2018/9/3,A1362,786
2018/3/21,A0826,896
2018/7/24,A1236,972
2018/10/28,A0506,807
2018/7/18,A0529,1117
2018/6/16,A0411,891
2018/7/16,A1178,941
2018/6/14,A1214,837
2018/11/27,A0616,1025
2018/8/3,A0893,1111
2018/11/4,A1009,706
2018/6/9,A1036,1051
2018/10/23,A0897,1151
2018/8/22,A0708,884
2018/7/5,A1274,1133
2018/7/1,A1319,846
2018/4/28,A1316,1195
2018/5/31,A1265,965
2018/4/12,A1054,1041
2018/1/10,A1353,707
2018/6/16,A1409,939
2018/10/29,A1225,1052
2018/2/14,A0583,944
2018/12/27,A1230,881
2018/7/27,A0462,711
2018/9/30,A0773,752
2018/10/3,A0934,891
2018/8/26,A0808,766
2018/3/12,A0574,745
2018/10/16,A0761,1143
2018/2/1,A1103,1158
2018/6/4,A0445,859
2018/4/3,A0387,760
2018/2/23,A1367,1090
2018/3/4,A0930,1111
2018/9/8,A0412,1191
2018/6/5,A1265,1189
2018/3/13,A0519,737
2018/6/24,A0429,1151
2018/10/30,A1120,705
2018/7/21,A0690,990
2018/3/10,A1129,1138
2018/11/11,A0414,892
2018/10/1,A1064,1038
2018/8/26,A0589,1030
2018/8/25,A0528,917
2018/3/1,A1381,1077
2018/12/10,A1169,940
2018/3/24,A0763,1117
2018/9/25,A0887,1058
2018/8/19,A0701,1144
2018/2/21,A0707,925
2018/4/12,A0587,920
2018/9/27,A0377,1073
2018/12/14,A0884,970
2018/12/22,A0744,936
2018/7/22,A0630,1068
2018/2/25,A0880,1007
2018/11/22,A1360,1111
2018/10/9,A0934,928
2018/2/12,A0633,867
2018/12/3,A1360,815
2018/3/17,A0764,1188
2018/3/21,A0754,1112
2018/4/14,A1332,732
2018/1/5,A0745,936
2018/4/3,A0861,1033
2018/11/20,A0927,1154
2018/4/26,A1062,715
2018/5/16,A0603,762
2018/3/1,A0457,984
2018/8/16,A1133,919
2018/12/19,A1410,1027
2018/5/13,A0745,866
2018/6/25,A0927,1125
2018/7/20,A0916,734
2018/12/22,A0512,740
2018/10/6,A1065,711
2018/1/21,A1100,844
2018/7/2,A0953,844
2018/6/24,A0835,962
2018/4/23,A0583,727
2018/7/15,A1297,1129
2018/10/19,A0861,1115
2018/1/26,A1403,717
2018/8/29,A1164,862
2018/6/11,A1176,1151
2018/4/30,A1058,845
2018/9/6,A0869,1067
2018/2/4,A0930,1160
2018/5/6,A0582,898
2018/6/15,A0548,743
2018/2/15,A0452,1095
2018/10/26,A0743,802
2018/8/29,A0513,1093
2018/4/26,A0399,1038
2018/5/12,A1007,817
2018/4/1,A1212,743
2018/12/11,A0878,738
2018/3/13,A0382,1057
2018/8/5,A0534,762
2018/7/17,A1302,980
2018/7/17,A0853,747
2018/2/28,A1103,1054
2018/8/5,A0686,728
2018/6/18,A1236,718
2018/5/20,A0934,803
2018/2/12,A0815,1182
2018/9/19,A1062,992
2018/2/9,A0670,763
2018/4/20,A0415,1156
2018/4/24,A0946,950
2018/9/30,A0892,830
2018/10/27,A0419,717
2018/2/10,A0616,1029
2018/8/8,A0883,809
2018/6/14,A1257,765
2018/1/4,A0978,916
2018/5/10,A0557,947
2018/11/4,A1214,1138
2018/2/2,A0693,1079
2018/7/26,A1415,1091
2018/2/13,A0764,731
2018/10/3,A0574,782
2018/8/30,A0830,957
2018/2/10,A0978,853
2018/7/18,A0963,1100
2018/12/1,A0795,1077
2018/5/12,A1221,1030
2018/11/16,A1265,1001
2018/1/23,A1116,768
2018/11/19,A0931,1170
2018/3/21,A1216,708
2018/6/23,A0557,1085
2018/8/29,A0992,1163
2018/12/12,A0852,828
2018/8/6,A0943,884
2018/8/22,A0893,1068
2018/12/5,A1299,730
2018/8/20,A1079,1163
2018/6/19,A0411,807
2018/12/21,A1270,956
2018/1/29,A0515,700
2018/3/29,A0408,749
2018/1/7,A0431,1107
2018/5/9,A1020,776
2018/11/4,A1307,1111
2018/5/2,A0576,892
2018/2/19,A0879,789
2018/6/14,A1408,1119
2018/9/18,A0943,976
2018/8/21,A1357,1061
2018/7/31,A0742,1009
2018/5/2,A0943,923
2018/11/1,A0808,1149
2018/2/13,A1311,857
2018/9/18,A0408,1106
2018/9/5,A0933,1187
2018/1/18,A0946,1102
2018/11/3,A1236,923
2018/12/10,A0429,718
2018/2/3,A0665,816
2018/4/17,A0431,732
2018/7/20,A0542,733
2018/5/18,A0473,841
2018/4/10,A1116,923
2018/11/18,A0607,836
2018/9/27,A0930,826
2018/1/5,A0415,950
2018/5/11,A0576,1069
2018/9/10,A1027,1136
2018/10/22,A0679,980
2018/11/15,A0686,1156
2018/8/18,A0701,1126
2018/5/14,A0660,979
2018/8/29,A0708,891
2018/6/4,A1257,911
2018/2/5,A1387,896
2018/2/25,A1381,980
2018/1/10,A1225,724
2018/10/3,A1133,1092
2018/11/11,A0801,1176
2018/10/23,A1306,801
2018/12/13,A1316,922
2018/3/21,A1232,950
2018/6/28,A0903,797
2018/4/28,A0815,1052
2018/11/28,A0905,1057
2018/7/27,A0513,895
2018/11/8,A1002,1180
2018/7/12,A1076,890
2018/6/13,A1237,1020
2018/4/23,A1007,1029
2018/4/26,A1204,1050
2019/1/1,A1193,753
2018/7/29,A1316,980
2018/7/11,A1409,783
2018/9/23,A0703,989
2018/2/2,A0743,724
2018/1/27,A0414,1186
2018/1/11,A0629,1091
2018/9/24,A1120,1198
2018/8/5,A1369,1155
2018/9/7,A0845,761
2018/5/22,A1029,735
2018/11/7,A1064,1117
2018/12/27,A1333,1198
2018/3/22,A0357,1176
2018/5/27,A1062,759
2018/10/2,A0745,1199
2018/1/30,A1319,1132
2018/11/19,A1367,718
2018/3/26,A0945,1047
2018/1/12,A0686,856
2018/8/25,A0357,799
2018/6/6,A1367,1063
2018/4/10,A0415,1135
2018/5/31,A0927,825
2018/11/5,A1271,959
2018/2/25,A0830,729
2018/9/15,A0771,873
2018/1/22,A0990,876
2018/11/6,A0557,1078
2018/1/7,A0660,1135
2018/1/10,A0890,977
2018/9/16,A0436,1042
2018/8/25,A0897,904
2018/10/24,A1319,1077
2018/9/18,A1129,899
2018/1/24,A0754,832
2018/7/17,A1176,916
2018/5/15,A0519,1122
2018/5/18,A0399,1009
2018/5/29,A1067,717
2018/2/27,A0708,1075
2018/9/6,A0795,1074
2018/1/10,A1103,714
2018/2/13,A1348,788
2018/9/7,A0869,797
2018/5/22,A0473,1021
2018/12/8,A0375,775
2018/4/25,A1240,942
2018/11/12,A0862,722
2018/2/10,A0578,1138
2018/11/4,A0552,759
2018/10/13,A0548,1141
2018/4/25,A1290,787
2018/10/22,A1409,1190
2018/1/18,A0811,1111
2018/2/5,A1311,1161
2018/12/20,A1412,1125
2018/11/22,A0906,731
2018/7/23,A1139,806
2018/6/4,A0738,1126
2018/1/30,A0583,960
2018/4/5,A0720,987
2018/1/18,A1202,931
2018/2/8,A0582,1011
2018/7/21,A0506,762
2018/10/2,A1067,1185
2018/1/29,A1236,876
2018/8/24,A1271,818
2018/11/9,A0760,1185
2018/4/14,A0846,735
2018/4/6,A0352,962
2018/5/11,A1178,1086
2018/10/13,A0528,1141
2018/12/9,A1197,862
2018/2/20,A0764,1097
2018/1/15,A0771,1007
2018/4/25,A0897,1042
2018/1/31,A0690,1097
2018/11/22,A0643,1139
2018/11/22,A1003,989
2018/8/24,A0933,788
2018/5/22,A1162,1097
2018/9/20,A1226,955
2018/5/31,A1271,898
2018/12/5,A0512,903
2018/3/13,A1169,1146
2018/6/12,A1208,830
2018/8/8,A0659,775
2018/11/27,A1124,1018
2018/9/1,A0815,976
2018/4/28,A1332,729
2018/4/29,A0994,1178
2018/3/13,A0760,871
2018/7/13,A0893,1070
2018/2/2,A0472,1019
2018/8/1,A0399,927
2018/11/20,A0632,966
2018/11/8,A0357,818
2018/10/24,A0630,752
2018/6/29,A0578,1100
2018/11/16,A1133,880
2018/8/20,A0670,1108
2018/4/17,A0513,926
2018/1/14,A1367,760
2018/8/8,A0982,1034
2018/8/31,A0933,758
2018/3/1,A1161,951
2018/3/4,A0353,879
2018/11/10,A0679,1098
2018/12/11,A0681,801
2018/9/25,A0773,972
2018/12/12,A0945,1196
2018/11/1,A0428,1034
2018/7/29,A0903,735
2018/7/17,A0583,787
2018/3/16,A0470,902
2018/6/4,A0438,1035
2018/6/24,A0457,790
2018/4/13,A0972,822
2018/9/24,A0879,960
2018/7/28,A0903,1069
2018/5/15,A1065,901
2018/7/17,A1406,804
2018/8/18,A0458,998
2018/7/14,A1290,1036
2018/10/27,A0399,916
2018/3/9,A1212,831
2018/3/21,A0992,1044
2018/3/3,A1232,807
2018/2/5,A0930,1069
2018/8/6,A1062,894
2018/2/19,A0495,1027
2018/3/2,A1221,1074
2018/7/26,A1316,847
2018/4/15,A1278,1045
2018/2/14,A1307,1042
2018/6/4,A0641,1122
2018/10/9,A1020,1007
2018/8/21,A0905,1119
2018/5/15,A0684,1041
2018/9/26,A1348,768
2018/6/13,A1079,1030
2018/10/30,A0716,1089
2018/12/31,A0826,830
2018/4/5,A1116,774
2018/3/20,A1343,781
2018/9/10,A1139,970
2018/12/30,A1057,1161
2018/4/30,A1142,1001
2018/4/17,A0724,942
2018/11/7,A1204,895
2018/2/10,A1202,750
2018/11/24,A0944,1019
2018/8/14,A0670,1143
2018/2/8,A0655,1178
2018/9/22,A0452,1150
2018/3/4,A0690,720
2018/4/9,A0744,794
2018/5/5,A1353,719
2018/12/24,A1265,1159
2018/8/4,A1413,929
2018/6/20,A1216,776
2018/11/16,A1146,734
2018/11/17,A1297,792
2018/10/5,A0371,1073
2018/5/21,A0801,772
2018/3/28,A0429,730
2018/7/10,A0792,885
2018/12/26,A1144,936
2018/8/18,A1003,850
2018/1/2,A0880,988
2018/2/17,A0655,952
2018/2/8,A1367,1148
2018/10/24,A0578,829
2018/7/10,A0427,909
2018/2/20,A0380,817
2018/7/7,A1240,1002
2018/12/7,A0655,950
2018/5/5,A1176,1173
2018/12/24,A0949,758
2018/6/26,A0633,868
2018/7/25,A1228,760
2018/8/27,A0693,720
2018/1/30,A1187,1030
2018/6/28,A0869,857
2018/5/14,A0428,1127
2018/4/25,A1367,1081
2018/2/4,A0531,983
2018/10/18,A1162,1104
2018/12/19,A0633,955
2018/8/6,A0881,1115
2018/4/4,A0749,869
2018/11/30,A1290,844
2018/7/10,A0371,773
2018/9/30,A1240,720
2018/3/17,A1101,1149
2018/7/8,A0731,1171
2018/12/28,A0522,1187
2018/4/3,A1406,851
2018/1/30,A0880,756
2018/7/14,A0472,1086
2018/4/13,A0997,781
2018/5/21,A1089,1005
2018/3/12,A0764,1038
2018/3/28,A0826,916
2018/8/5,A1212,1143
2018/4/20,A0743,938
2018/1/28,A0764,841
2018/3/20,A0743,868
2018/10/25,A1187,822
2018/10/29,A0607,750
2018/5/28,A0930,914
2018/4/7,A1162,833
2018/7/10,A0472,743
2018/9/5,A1142,850
2018/7/1,A0937,804
2018/3/7,A1285,958
2018/9/23,A0963,779
2018/9/22,A1187,1076
2018/12/12,A0627,1009
2018/12/28,A1409,759
2018/8/11,A1079,739
2018/8/31,A1311,933
2018/1/6,A0350,1096
2018/5/22,A1100,1074
2018/2/21,A0862,791
2018/12/1,A1226,747
2018/6/25,A1092,1063
2018/3/22,A1100,800
2018/7/16,A1410,1133
2018/3/4,A1050,1011
2018/10/26,A1313,1190
2018/8/11,A0879,1025
2018/6/17,A0982,1030
